,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam
578,0.0,18.7,14.7,22.7,3.26,5.36,2016-10-16 00:00:00,0.0,0.0,0.0
579,0.0,18.7,14.7,22.7,3.26,5.36,2016-10-16 12:00:00,0.0,0.0,0.0
580,0.0,24.3,15.5,23.5,2.6,4.26,2016-10-17 00:00:00,0.0,0.0,0.0
581,0.0,24.3,15.5,23.5,2.6,4.26,2016-10-17 12:00:00,0.0,0.0,0.0
582,0.0,29.9,17.1,23.1,1.72,2.9,2016-10-18 00:00:00,0.0,0.0,0.0
583,0.0,29.9,17.1,23.1,1.72,2.9,2016-10-18 12:00:00,0.0,0.0,0.0
584,158.09,37.5,19.7,23.1,-0.11,0.46,2016-10-19 00:00:00,1.0,1.0,0.0
585,158.09,37.5,19.7,23.1,-0.11,0.46,2016-10-19 12:00:00,0.0,1.0,0.0
586,923.22,32.7,18.8,22.5,-1.72,1.44,2016-10-20 00:00:00,0.0,0.0,0.0
587,923.22,32.7,18.8,22.5,-1.72,1.44,2016-10-20 12:00:00,0.0,0.0,0.0
588,317.89,30.9,18.3,24.3,-1.43,1.38,2016-10-21 00:00:00,1.0,1.0,0.0
589,317.89,30.9,18.3,24.3,-1.43,1.38,2016-10-21 12:00:00,1.0,0.0,0.0
590,433.66,35.5,19.3,23.7,-1.63,0.82,2016-10-22 00:00:00,1.0,1.0,1.0
591,433.66,35.5,19.3,23.7,-1.63,0.82,2016-10-22 12:00:00,1.0,0.0,0.0
592,73.73,33.4,17.9,24.9,-0.56,1.61,2016-10-23 00:00:00,1.0,0.0,0.0
593,73.73,33.4,17.9,24.9,-0.56,1.61,2016-10-23 12:00:00,1.0,0.0,0.0
594,193.55,34.2,20.1,22.7,-1.29,0.62,2016-10-24 00:00:00,1.0,1.0,0.0
595,193.55,34.2,20.1,22.7,-1.29,0.62,2016-10-24 12:00:00,1.0,0.0,0.0
596,493.91,36.1,21.1,21.9,-1.57,0.01,2016-10-25 00:00:00,1.0,0.0,0.0
597,493.91,36.1,21.1,21.9,-1.57,0.01,2016-10-25 12:00:00,0.0,0.0,0.0
598,438.45,35.2,20.0,22.7,-1.5,0.72,2016-10-26 00:00:00,,,
599,438.45,35.2,20.0,22.7,-1.5,0.72,2016-10-26 12:00:00,,,
600,59.1,33.4,19.2,23.3,-0.45,1.28,2016-10-27 00:00:00,,,
601,59.1,33.4,19.2,23.3,-0.45,1.28,2016-10-27 12:00:00,,,
602,884.06,34.0,18.6,22.9,-2.32,1.87,2016-10-28 00:00:00,,,
603,884.06,34.0,18.6,22.9,-2.32,1.87,2016-10-28 12:00:00,,,
604,504.54,34.0,19.1,24.1,-1.84,0.98,2016-10-29 00:00:00,,,
605,504.54,34.0,19.1,24.1,-1.84,0.98,2016-10-29 12:00:00,,,
606,118.38,21.7,15.3,23.3,-0.75,4.61,2016-10-30 00:00:00,,,
607,118.38,21.7,15.3,23.3,-0.75,4.61,2016-10-30 12:00:00,,,
608,0.0,34.4,20.0,22.9,0.61,0.53,2016-10-31 00:00:00,,,
609,0.0,34.4,20.0,22.9,0.61,0.53,2016-10-31 12:00:00,,,
610,337.3,31.2,19.2,23.9,-2.06,0.82,2016-11-01 00:00:00,1.0,1.0,0.0
611,337.3,31.2,19.2,23.9,-2.06,0.82,2016-11-01 12:00:00,0.0,0.0,0.0
612,210.97,17.7,15.3,23.3,-1.36,4.61,2016-11-02 00:00:00,0.0,0.0,0.0
613,210.97,17.7,15.3,23.3,-1.36,4.61,2016-11-02 12:00:00,0.0,0.0,0.0
614,145.09,19.3,14.3,25.3,-2.26,4.82,2016-11-03 00:00:00,1.0,0.0,0.0
615,145.09,19.3,14.3,25.3,-2.26,4.82,2016-11-03 12:00:00,0.0,0.0,0.0
616,91.43,18.9,17.9,23.9,-1.9,2.43,2016-11-04 00:00:00,0.0,0.0,0.0
617,91.43,18.9,17.9,23.9,-1.9,2.43,2016-11-04 12:00:00,0.0,0.0,0.0
618,52.19,33.6,19.4,23.1,-0.28,0.84,2016-11-05 00:00:00,0.0,1.0,1.0
619,52.19,33.6,19.4,23.1,-0.28,0.84,2016-11-05 12:00:00,0.0,0.0,0.0
620,679.21,32.7,18.3,24.3,-2.18,1.46,2016-11-06 00:00:00,1.0,1.0,0.0
621,679.21,32.7,18.3,24.3,-2.18,1.46,2016-11-06 12:00:00,0.0,0.0,0.0
622,276.99,36.1,20.1,24.7,-2.01,0.09,2016-11-07 00:00:00,1.0,1.0,0.0
623,276.99,36.1,20.1,24.7,-2.01,0.09,2016-11-07 12:00:00,0.0,0.0,0.0
624,359.86,31.9,18.5,24.5,-1.28,1.26,2016-11-08 00:00:00,0.0,0.0,0.0
625,359.86,31.9,18.5,24.5,-1.28,1.26,2016-11-08 12:00:00,0.0,0.0,0.0
626,222.18,30.9,19.5,25.5,-2.08,0.26,2016-11-09 00:00:00,1.0,1.0,0.0
627,222.18,30.9,19.5,25.5,-2.08,0.26,2016-11-09 12:00:00,1.0,0.0,0.0
628,106.54,28.9,20.7,23.3,-1.53,0.2,2016-11-10 00:00:00,0.0,0.0,0.0
629,106.54,28.9,20.7,23.3,-1.53,0.2,2016-11-10 12:00:00,0.0,0.0,0.0
630,12.22,30.3,18.7,22.9,-0.35,1.95,2016-11-11 00:00:00,1.0,1.0,0.0
631,12.22,30.3,18.7,22.9,-0.35,1.95,2016-11-11 12:00:00,0.0,0.0,0.0
632,1.42,23.9,13.9,23.9,0.54,5.44,2016-11-12 00:00:00,0.0,0.0,0.0
633,1.42,23.9,13.9,23.9,0.54,5.44,2016-11-12 12:00:00,1.0,1.0,1.0
634,624.72,30.8,20.8,23.3,-2.37,-0.26,2016-11-13 00:00:00,1.0,1.0,0.0
635,624.72,30.8,20.8,23.3,-2.37,-0.26,2016-11-13 12:00:00,0.0,0.0,0.0
636,138.66,32.7,19.7,24.7,-1.76,0.3,2016-11-14 00:00:00,1.0,1.0,0.0
637,138.66,32.7,19.7,24.7,-1.76,0.3,2016-11-14 12:00:00,0.0,0.0,0.0
638,4.23,29.2,18.8,23.1,0.38,1.5,2016-11-15 00:00:00,1.0,1.0,0.0
639,4.23,29.2,18.8,23.1,0.38,1.5,2016-11-15 12:00:00,0.0,1.0,0.0
640,528.7,31.0,19.2,22.9,-2.22,1.39,2016-11-16 00:00:00,0.0,0.0,0.0
641,528.7,31.0,19.2,22.9,-2.22,1.39,2016-11-16 12:00:00,0.0,0.0,0.0
642,3.82,31.3,17.9,21.9,0.66,2.59,2016-11-17 00:00:00,1.0,1.0,0.0
643,3.82,31.3,17.9,21.9,0.66,2.59,2016-11-17 12:00:00,0.0,0.0,0.0
644,218.8,31.8,20.2,24.1,-1.66,0.03,2016-11-18 00:00:00,1.0,1.0,0.0
645,218.8,31.8,20.2,24.1,-1.66,0.03,2016-11-18 12:00:00,0.0,0.0,0.0
646,365.82,31.8,18.8,23.3,-0.88,1.23,2016-11-19 00:00:00,1.0,1.0,1.0
647,365.82,31.8,18.8,23.3,-0.88,1.23,2016-11-19 12:00:00,0.0,0.0,0.0
648,439.59,28.3,16.5,22.5,-0.41,3.5,2016-11-20 00:00:00,1.0,1.0,0.0
649,439.59,28.3,16.5,22.5,-0.41,3.5,2016-11-20 12:00:00,0.0,1.0,1.0
650,397.06,35.2,21.0,24.1,-2.15,-0.83,2016-11-21 00:00:00,1.0,0.0,0.0
651,397.06,35.2,21.0,24.1,-2.15,-0.83,2016-11-21 12:00:00,0.0,0.0,0.0
652,111.42,34.6,20.7,23.1,-0.98,-0.25,2016-11-22 00:00:00,1.0,1.0,0.0
653,111.42,34.6,20.7,23.1,-0.98,-0.25,2016-11-22 12:00:00,1.0,0.0,0.0
654,212.29,30.1,16.5,23.5,-1.27,3.47,2016-11-23 00:00:00,0.0,0.0,0.0
655,212.29,30.1,16.5,23.5,-1.27,3.47,2016-11-23 12:00:00,0.0,0.0,0.0
656,8.46,31.8,15.7,22.7,0.87,4.19,2016-11-24 00:00:00,0.0,0.0,0.0
657,8.46,31.8,15.7,22.7,0.87,4.19,2016-11-24 12:00:00,0.0,0.0,0.0
658,147.4,32.6,16.9,24.9,-1.71,2.71,2016-11-25 00:00:00,1.0,1.0,0.0
659,147.4,32.6,16.9,24.9,-1.71,2.71,2016-11-25 12:00:00,0.0,0.0,0.0
660,0.0,30.9,16.9,22.9,2.86,3.02,2016-11-26 00:00:00,1.0,1.0,0.0
661,0.0,30.9,16.9,22.9,2.86,3.02,2016-11-26 12:00:00,0.0,0.0,0.0
662,135.01,30.1,18.3,25.3,-1.39,1.21,2016-11-27 00:00:00,0.0,0.0,0.0
663,135.01,30.1,18.3,25.3,-1.39,1.21,2016-11-27 12:00:00,0.0,0.0,0.0
664,357.7,30.5,20.9,23.3,-1.82,-0.63,2016-11-28 00:00:00,0.0,0.0,0.0
665,357.7,30.5,20.9,23.3,-1.82,-0.63,2016-11-28 12:00:00,0.0,0.0,0.0
666,386.84,33.0,18.2,22.5,-0.9,2.01,2016-11-29 00:00:00,1.0,1.0,0.0
667,386.84,33.0,18.2,22.5,-0.9,2.01,2016-11-29 12:00:00,0.0,0.0,0.0
668,102.87,34.6,20.5,23.1,-0.69,-0.05,2016-11-30 00:00:00,1.0,1.0,0.0
669,102.87,34.6,20.5,23.1,-0.69,-0.05,2016-11-30 12:00:00,1.0,1.0,1.0
670,276.71,33.4,21.0,23.3,-1.81,-0.18,2016-12-01 00:00:00,1.0,0.0,0.0
671,276.71,33.4,21.0,23.3,-1.81,-0.18,2016-12-01 12:00:00,0.0,0.0,0.0
672,0.0,31.8,17.7,22.7,2.65,2.55,2016-12-02 00:00:00,1.0,0.0,0.0
673,0.0,31.8,17.7,22.7,2.65,2.55,2016-12-02 12:00:00,1.0,1.0,1.0
674,490.94,35.7,20.4,22.7,-1.95,0.33,2016-12-03 00:00:00,1.0,1.0,1.0
675,490.94,35.7,20.4,22.7,-1.95,0.33,2016-12-03 12:00:00,0.0,0.0,0.0
676,,,,,,,2016-12-04 00:00:00,1.0,0.0,0.0
677,,,,,,,2016-12-04 12:00:00,0.0,0.0,0.0
678,523.77,33.1,20.3,21.7,-1.44,0.53,2016-12-05 00:00:00,1.0,1.0,1.0
679,523.77,33.1,20.3,21.7,-1.44,0.53,2016-12-05 12:00:00,1.0,1.0,0.0
680,74.9,29.3,17.7,24.7,-0.64,1.89,2016-12-06 00:00:00,0.0,0.0,0.0
681,74.9,29.3,17.7,24.7,-0.64,1.89,2016-12-06 12:00:00,0.0,0.0,0.0
682,0.0,30.6,16.3,22.3,3.48,3.78,2016-12-07 00:00:00,0.0,0.0,0.0
683,0.0,30.6,16.3,22.3,3.48,3.78,2016-12-07 12:00:00,0.0,0.0,0.0
684,0.0,26.3,15.9,24.9,0.86,3.13,2016-12-08 00:00:00,0.0,0.0,0.0
685,0.0,26.3,15.9,24.9,0.86,3.13,2016-12-08 12:00:00,0.0,0.0,0.0
686,0.0,32.6,17.3,23.3,0.45,2.7,2016-12-09 00:00:00,1.0,0.0,0.0
687,0.0,32.6,17.3,23.3,0.45,2.7,2016-12-09 12:00:00,0.0,0.0,0.0
688,0.0,32.7,17.3,22.1,2.12,2.97,2016-12-10 00:00:00,1.0,0.0,0.0
689,0.0,32.7,17.3,22.1,2.12,2.97,2016-12-10 12:00:00,0.0,0.0,0.0
690,52.16,32.3,19.0,22.3,0.24,1.52,2016-12-11 00:00:00,1.0,1.0,0.0
691,52.16,32.3,19.0,22.3,0.24,1.52,2016-12-11 12:00:00,1.0,0.0,0.0
692,92.36,34.9,20.6,23.5,-1.16,-0.07,2016-12-12 00:00:00,1.0,1.0,0.0
693,92.36,34.9,20.6,23.5,-1.16,-0.07,2016-12-12 12:00:00,1.0,1.0,1.0
694,420.04,35.6,21.8,22.5,-2.14,-0.59,2016-12-13 00:00:00,1.0,0.0,0.0
695,420.04,35.6,21.8,22.5,-2.14,-0.59,2016-12-13 12:00:00,1.0,0.0,0.0
696,838.85,33.9,20.2,22.3,-2.12,0.72,2016-12-14 00:00:00,1.0,0.0,0.0
697,838.85,33.9,20.2,22.3,-2.12,0.72,2016-12-14 12:00:00,0.0,0.0,0.0
698,0.0,33.0,19.2,22.9,0.67,1.57,2016-12-15 00:00:00,1.0,0.0,
699,0.0,33.0,19.2,22.9,0.67,1.57,2016-12-15 12:00:00,1.0,0.0,0.0
700,453.19,28.3,19.3,21.7,-1.92,2.17,2016-12-16 00:00:00,1.0,0.0,0.0
701,453.19,28.3,19.3,21.7,-1.92,2.17,2016-12-16 12:00:00,0.0,1.0,1.0
702,556.8,33.8,18.8,23.1,-1.66,1.58,2016-12-17 00:00:00,0.0,0.0,0.0
703,556.8,33.8,18.8,23.1,-1.66,1.58,2016-12-17 12:00:00,,,
704,536.93,29.4,19.2,23.7,-2.42,1.17,2016-12-18 00:00:00,,,
705,536.93,29.4,19.2,23.7,-2.42,1.17,2016-12-18 12:00:00,0.0,0.0,0.0
706,357.43,33.5,21.7,23.3,-2.02,-1.06,2016-12-19 00:00:00,1.0,0.0,0.0
707,357.43,33.5,21.7,23.3,-2.02,-1.06,2016-12-19 12:00:00,1.0,0.0,0.0
708,454.55,37.8,21.4,23.3,-2.5,-0.58,2016-12-20 00:00:00,0.0,0.0,0.0
709,454.55,37.8,21.4,23.3,-2.5,-0.58,2016-12-20 12:00:00,0.0,0.0,0.0
710,1050.5,31.4,19.8,21.3,-2.04,0.93,2016-12-21 00:00:00,0.0,0.0,0.0
711,1050.5,31.4,19.8,21.3,-2.04,0.93,2016-12-21 12:00:00,1.0,0.0,0.0
712,769.88,36.2,21.1,22.9,-2.63,-0.37,2016-12-22 00:00:00,1.0,0.0,0.0
713,769.88,36.2,21.1,22.9,-2.63,-0.37,2016-12-22 12:00:00,1.0,0.0,0.0
714,1146.37,10.6,17.8,19.9,-1.61,3.3,2016-12-23 00:00:00,0.0,0.0,0.0
715,1146.37,10.6,17.8,19.9,-1.61,3.3,2016-12-23 12:00:00,0.0,0.0,0.0
716,192.99,31.9,19.1,22.1,-0.97,1.52,2016-12-24 00:00:00,0.0,0.0,0.0
717,192.99,31.9,19.1,22.1,-0.97,1.52,2016-12-24 12:00:00,0.0,0.0,0.0
718,636.27,24.8,19.2,21.3,-1.24,1.53,2016-12-25 00:00:00,1.0,0.0,0.0
719,636.27,24.8,19.2,21.3,-1.24,1.53,2016-12-25 12:00:00,1.0,1.0,0.0
720,108.8,37.0,21.3,22.3,-1.07,-0.48,2016-12-26 00:00:00,1.0,0.0,0.0
721,108.8,37.0,21.3,22.3,-1.07,-0.48,2016-12-26 12:00:00,1.0,0.0,0.0
722,378.89,29.4,19.4,23.3,-1.96,1.09,2016-12-27 00:00:00,1.0,0.0,0.0
723,378.89,29.4,19.4,23.3,-1.96,1.09,2016-12-27 12:00:00,1.0,0.0,0.0
724,278.38,35.0,20.5,22.5,-1.42,0.14,2016-12-28 00:00:00,1.0,0.0,0.0
725,278.38,35.0,20.5,22.5,-1.42,0.14,2016-12-28 12:00:00,1.0,0.0,0.0
726,364.09,34.0,20.4,23.1,-1.87,-0.04,2016-12-29 00:00:00,1.0,1.0,1.0
727,364.09,34.0,20.4,23.1,-1.87,-0.04,2016-12-29 12:00:00,1.0,1.0,1.0
728,46.7,30.7,18.9,22.3,-0.26,1.7,2016-12-30 00:00:00,1.0,0.0,0.0
729,46.7,30.7,18.9,22.3,-0.26,1.7,2016-12-30 12:00:00,1.0,1.0,0.0
730,449.14,32.9,20.4,21.1,-1.27,0.71,2016-12-31 00:00:00,1.0,1.0,0.0
731,449.14,32.9,20.4,21.1,-1.27,0.71,2016-12-31 12:00:00,1.0,1.0,1.0
732,465.24,34.0,20.0,22.1,-1.51,0.82,2017-01-01 00:00:00,1.0,0.0,0.0
733,465.24,34.0,20.0,22.1,-1.51,0.82,2017-01-01 12:00:00,0.0,0.0,0.0
734,1274.99,33.9,21.3,22.9,-3.53,-0.57,2017-01-02 00:00:00,1.0,0.0,0.0
735,1274.99,33.9,21.3,22.9,-3.53,-0.57,2017-01-02 12:00:00,0.0,0.0,0.0
736,1345.22,34.9,20.7,22.3,-3.59,0.13,2017-01-03 00:00:00,1.0,1.0,1.0
737,1345.22,34.9,20.7,22.3,-3.59,0.13,2017-01-03 12:00:00,1.0,0.0,0.0
738,712.02,37.2,21.1,22.3,-2.43,-0.28,2017-01-04 00:00:00,1.0,1.0,0.0
739,712.02,37.2,21.1,22.3,-2.43,-0.28,2017-01-04 12:00:00,1.0,0.0,0.0
740,1689.12,31.4,19.8,22.1,-3.59,0.93,2017-01-05 00:00:00,1.0,1.0,1.0
741,1689.12,31.4,19.8,22.1,-3.59,0.93,2017-01-05 12:00:00,0.0,0.0,0.0
742,982.99,39.2,22.7,22.9,-3.28,-1.7,2017-01-06 00:00:00,1.0,1.0,0.0
743,982.99,39.2,22.7,22.9,-3.28,-1.7,2017-01-06 12:00:00,0.0,0.0,0.0
744,906.97,33.0,20.4,22.5,-2.41,0.33,2017-01-07 00:00:00,1.0,1.0,1.0
745,906.97,33.0,20.4,22.5,-2.41,0.33,2017-01-07 12:00:00,1.0,1.0,1.0
746,1306.82,31.4,20.8,23.1,-3.46,-0.07,2017-01-08 00:00:00,1.0,0.0,0.0
747,1306.82,31.4,20.8,23.1,-3.46,-0.07,2017-01-08 12:00:00,0.0,0.0,0.0
748,1185.8,30.8,18.6,23.3,-3.12,1.76,2017-01-09 00:00:00,0.0,0.0,0.0
749,1185.8,30.8,18.6,23.3,-3.12,1.76,2017-01-09 12:00:00,0.0,0.0,0.0
750,19.42,33.5,18.7,23.7,0.03,1.38,2017-01-10 00:00:00,0.0,0.0,0.0
751,19.42,33.5,18.7,23.7,0.03,1.38,2017-01-10 12:00:00,0.0,0.0,0.0
752,355.05,31.2,20.4,23.3,-1.72,0.22,2017-01-11 00:00:00,0.0,0.0,0.0
753,355.05,31.2,20.4,23.3,-1.72,0.22,2017-01-11 12:00:00,1.0,1.0,0.0
754,496.68,38.4,22.1,22.7,-2.43,-0.99,2017-01-12 00:00:00,1.0,0.0,0.0
755,496.68,38.4,22.1,22.7,-2.43,-0.99,2017-01-12 12:00:00,0.0,0.0,0.0
756,873.72,36.3,21.2,22.3,-2.57,-0.28,2017-01-13 00:00:00,1.0,1.0,1.0
757,873.72,36.3,21.2,22.3,-2.57,-0.28,2017-01-13 12:00:00,1.0,0.0,0.0
758,384.48,30.5,17.9,22.5,-1.34,2.81,2017-01-14 00:00:00,1.0,0.0,0.0
759,384.48,30.5,17.9,22.5,-1.34,2.81,2017-01-14 12:00:00,0.0,0.0,0.0
760,493.88,34.1,21.3,23.9,-2.66,-0.58,2017-01-15 00:00:00,1.0,0.0,0.0
761,493.88,34.1,21.3,23.9,-2.66,-0.58,2017-01-15 12:00:00,1.0,0.0,0.0
762,718.48,31.3,18.7,23.5,-2.62,1.91,2017-01-16 00:00:00,0.0,0.0,0.0
763,718.48,31.3,18.7,23.5,-2.62,1.91,2017-01-16 12:00:00,0.0,0.0,0.0
764,212.64,31.7,18.8,22.9,-1.01,1.86,2017-01-17 00:00:00,1.0,0.0,0.0
765,212.64,31.7,18.8,22.9,-1.01,1.86,2017-01-17 12:00:00,1.0,1.0,0.0
766,106.06,34.0,19.9,24.5,-1.88,0.72,2017-01-18 00:00:00,0.0,0.0,0.0
767,106.06,34.0,19.9,24.5,-1.88,0.72,2017-01-18 12:00:00,0.0,0.0,0.0
768,18.88,31.9,18.8,22.3,0.53,1.89,2017-01-19 00:00:00,0.0,0.0,0.0
769,18.88,31.9,18.8,22.3,0.53,1.89,2017-01-19 12:00:00,0.0,0.0,0.0
770,520.52,32.5,18.8,23.5,-1.73,1.56,2017-01-20 00:00:00,0.0,0.0,0.0
771,520.52,32.5,18.8,23.5,-1.73,1.56,2017-01-20 12:00:00,1.0,0.0,0.0
772,451.77,39.2,22.2,22.9,-1.9,-1.19,2017-01-21 00:00:00,1.0,0.0,0.0
773,451.77,39.2,22.2,22.9,-1.9,-1.19,2017-01-21 12:00:00,0.0,0.0,0.0
774,401.28,33.4,20.2,22.9,-1.85,0.61,2017-01-22 00:00:00,1.0,1.0,0.0
775,401.28,33.4,20.2,22.9,-1.85,0.61,2017-01-22 12:00:00,1.0,0.0,0.0
776,479.47,34.3,20.9,21.3,-1.48,0.4,2017-01-23 00:00:00,1.0,0.0,0.0
777,479.47,34.3,20.9,21.3,-1.48,0.4,2017-01-23 12:00:00,1.0,1.0,1.0
778,574.01,30.9,20.3,22.7,-1.7,0.42,2017-01-24 00:00:00,0.0,0.0,0.0
779,574.01,30.9,20.3,22.7,-1.7,0.42,2017-01-24 12:00:00,1.0,1.0,0.0
780,454.63,34.6,20.0,22.3,-1.51,0.82,2017-01-25 00:00:00,1.0,0.0,0.0
781,454.63,34.6,20.0,22.3,-1.51,0.82,2017-01-25 12:00:00,1.0,0.0,0.0
782,32.98,34.9,20.8,21.1,0.61,0.3,2017-01-26 00:00:00,1.0,0.0,0.0
783,32.98,34.9,20.8,21.1,0.61,0.3,2017-01-26 12:00:00,1.0,0.0,0.0
784,893.1,36.0,19.8,24.1,-2.56,0.24,2017-01-27 00:00:00,0.0,0.0,0.0
785,893.1,36.0,19.8,24.1,-2.56,0.24,2017-01-27 12:00:00,0.0,0.0,0.0
786,1235.61,34.4,20.9,23.5,-3.48,-0.45,2017-01-28 00:00:00,0.0,0.0,0.0
787,1235.61,34.4,20.9,23.5,-3.48,-0.45,2017-01-28 12:00:00,1.0,0.0,0.0
788,124.09,36.3,20.2,20.5,0.45,1.2,2017-01-29 00:00:00,1.0,0.0,0.0
789,124.09,36.3,20.2,20.5,0.45,1.2,2017-01-29 12:00:00,1.0,0.0,0.0
790,88.06,36.0,19.8,20.1,0.12,1.6,2017-01-30 00:00:00,1.0,0.0,0.0
791,88.06,36.0,19.8,20.1,0.12,1.6,2017-01-30 12:00:00,1.0,0.0,0.0
792,301.87,36.6,21.6,21.7,-0.9,-0.6,2017-01-31 00:00:00,1.0,0.0,0.0
793,301.87,36.6,21.6,21.7,-0.9,-0.6,2017-01-31 12:00:00,1.0,0.0,0.0
794,351.73,36.3,20.4,22.3,-1.57,0.61,2017-02-01 00:00:00,1.0,0.0,0.0
795,351.73,36.3,20.4,22.3,-1.57,0.61,2017-02-01 12:00:00,1.0,0.0,0.0
796,31.52,36.3,21.0,21.1,0.58,0.09,2017-02-02 00:00:00,1.0,0.0,0.0
797,31.52,36.3,21.0,21.1,0.58,0.09,2017-02-02 12:00:00,1.0,0.0,0.0
798,516.26,35.4,20.2,21.1,-1.5,1.01,2017-02-03 00:00:00,1.0,0.0,0.0
799,516.26,35.4,20.2,21.1,-1.5,1.01,2017-02-03 12:00:00,1.0,0.0,0.0
800,1012.69,32.5,19.0,22.5,-2.65,1.78,2017-02-04 00:00:00,1.0,0.0,0.0
801,1012.69,32.5,19.0,22.5,-2.65,1.78,2017-02-04 12:00:00,1.0,1.0,1.0
802,2124.42,33.1,18.4,21.1,-2.68,2.23,2017-02-05 00:00:00,0.0,0.0,0.0
803,2124.42,33.1,18.4,21.1,-2.68,2.23,2017-02-05 12:00:00,0.0,0.0,0.0
804,,,,,,,2017-02-06 00:00:00,0.0,0.0,0.0
805,,,,,,,2017-02-06 12:00:00,1.0,1.0,0.0
806,428.74,33.7,18.8,21.3,-0.47,1.74,2017-02-07 00:00:00,0.0,0.0,0.0
807,428.74,33.7,18.8,21.3,-0.47,1.74,2017-02-07 12:00:00,0.0,0.0,0.0
808,2074.29,36.1,18.6,21.3,-2.96,2.12,2017-02-08 00:00:00,1.0,0.0,0.0
809,2074.29,36.1,18.6,21.3,-2.96,2.12,2017-02-08 12:00:00,1.0,1.0,0.0
810,101.27,31.3,18.4,21.1,1.09,2.41,2017-02-09 00:00:00,0.0,0.0,0.0
811,101.27,31.3,18.4,21.1,1.09,2.41,2017-02-09 12:00:00,0.0,0.0,0.0
812,580.44,33.6,19.3,22.5,-1.14,1.31,2017-02-10 00:00:00,1.0,1.0,0.0
813,580.44,33.6,19.3,22.5,-1.14,1.31,2017-02-10 12:00:00,1.0,0.0,0.0
814,181.39,37.3,19.5,22.9,-0.18,1.02,2017-02-11 00:00:00,1.0,0.0,0.0
815,181.39,37.3,19.5,22.9,-0.18,1.02,2017-02-11 12:00:00,0.0,0.0,0.0
816,520.59,36.0,21.6,24.9,-3.36,-0.99,2017-02-12 00:00:00,1.0,0.0,0.0
817,520.59,36.0,21.6,24.9,-3.36,-0.99,2017-02-12 12:00:00,0.0,0.0,0.0
818,174.22,35.0,20.6,23.5,-1.67,0.29,2017-02-13 00:00:00,1.0,0.0,0.0
819,174.22,35.0,20.6,23.5,-1.67,0.29,2017-02-13 12:00:00,0.0,0.0,
820,602.3,33.4,19.6,21.7,-1.36,1.5,2017-02-14 00:00:00,1.0,0.0,0.0
821,602.3,33.4,19.6,21.7,-1.36,1.5,2017-02-14 12:00:00,1.0,0.0,0.0
822,851.72,34.3,22.3,23.1,-3.13,-1.29,2017-02-15 00:00:00,1.0,0.0,0.0
823,851.72,34.3,22.3,23.1,-3.13,-1.29,2017-02-15 12:00:00,1.0,0.0,0.0
824,527.68,35.8,20.8,23.5,-2.14,-0.17,2017-02-16 00:00:00,1.0,0.0,0.0
825,527.68,35.8,20.8,23.5,-2.14,-0.17,2017-02-16 12:00:00,1.0,1.0,0.0
826,61.01,36.4,20.6,21.5,0.16,0.9,2017-02-17 00:00:00,1.0,0.0,0.0
827,61.01,36.4,20.6,21.5,0.16,0.9,2017-02-17 12:00:00,0.0,0.0,0.0
828,123.47,31.2,19.4,23.9,-1.0,1.14,2017-02-18 00:00:00,0.0,0.0,0.0
829,123.47,31.2,19.4,23.9,-1.0,1.14,2017-02-18 12:00:00,0.0,0.0,0.0
830,1240.84,34.5,19.3,25.3,-3.32,0.46,2017-02-19 00:00:00,0.0,1.0,0.0
831,1240.84,34.5,19.3,25.3,-3.32,0.46,2017-02-19 12:00:00,1.0,1.0,1.0
832,409.31,34.1,20.1,25.1,-1.97,-0.1,2017-02-20 00:00:00,1.0,0.0,0.0
833,409.31,34.1,20.1,25.1,-1.97,-0.1,2017-02-20 12:00:00,1.0,0.0,0.0
834,540.97,31.9,20.5,22.5,-1.62,0.32,2017-02-21 00:00:00,0.0,0.0,0.0
835,540.97,31.9,20.5,22.5,-1.62,0.32,2017-02-21 12:00:00,1.0,1.0,1.0
836,206.7,34.8,21.5,23.7,-1.33,-0.77,2017-02-22 00:00:00,1.0,0.0,0.0
837,206.7,34.8,21.5,23.7,-1.33,-0.77,2017-02-22 12:00:00,0.0,0.0,0.0
838,287.96,31.8,19.8,23.5,-1.61,0.7,2017-02-23 00:00:00,1.0,1.0,0.0
839,287.96,31.8,19.8,23.5,-1.61,0.7,2017-02-23 12:00:00,1.0,1.0,1.0
840,778.6,29.9,20.9,23.1,-2.33,-0.36,2017-02-24 00:00:00,1.0,1.0,0.0
841,778.6,29.9,20.9,23.1,-2.33,-0.36,2017-02-24 12:00:00,0.0,0.0,0.0
842,475.3,34.3,19.7,21.9,-1.1,1.12,2017-02-25 00:00:00,1.0,1.0,0.0
843,475.3,34.3,19.7,21.9,-1.1,1.12,2017-02-25 12:00:00,1.0,1.0,1.0
844,224.5,36.2,20.4,22.7,-1.35,0.79,2017-02-26 00:00:00,1.0,0.0,0.0
845,224.5,36.2,20.4,22.7,-1.35,0.79,2017-02-26 12:00:00,0.0,0.0,0.0
846,260.58,30.7,18.9,23.1,-1.1,1.66,2017-02-27 00:00:00,0.0,0.0,0.0
847,260.58,30.7,18.9,23.1,-1.1,1.66,2017-02-27 12:00:00,0.0,0.0,0.0
848,28.44,31.7,17.1,24.1,0.32,2.79,2017-02-28 00:00:00,0.0,0.0,0.0
